"uniform_id","prog_dur","reread_dur","lookback_dur","prog_z","reread_z","lookback_z","skip","reg.in","refix","rate","comprehension_score","Cluster_H3F"
"ee_3",337.355343771273,580.5,416.211055276382,0.949305267323385,-0.416062512188534,0.0555620183477153,0.115243902439024,0.171605789110958,0.292901447277739,169.25,0.271571958777109,2
"ee_30",184.862068965517,483.498516320475,254.666666666667,-1.87355021690682,-1.10505835805079,-0.797827996643671,0.332715477293791,0.329166666666667,0.113888888888889,283.375,-1.32028599317107,1
"ee_31",320.660814046289,846.693570451436,826.606060606061,0.64026708284709,1.47469479666068,2.22355437490563,0.116313094367228,0.383278145695364,0.265728476821192,116.1,1.36558158460873,3
"ee_32",333.581683168317,755.567398119122,466.415492957746,0.879449737351671,0.827430942494042,0.32077683759497,0.273116962645438,0.172704296545914,0.236731255265375,188.083333333333,0.696242228967372,2
"ee_33",271.331560283688,576.742489270386,286,-0.272883708190193,-0.442751890384438,-0.632303498806329,0.229357798165138,0.224358974358974,0.19047619047619,231.6,-0.431670100033308,1
"ee_34",289.459119496855,695.496402877698,432.58064516129,0.0626817782601375,0.400750188672864,0.142037597459503,0.159498207885305,0.37953091684435,0.230277185501066,156.25,0.187909047143765,2
"ee_35",258.601503759398,509.0337972167,332.061403508772,-0.508534165037715,-0.923682756430598,-0.388975072674224,0.119339045287638,0.303683113273106,0.248088950660181,190.416666666667,-0.597211014746533,1
"ee_36",244.182702702703,552.52972972973,319.696428571429,-0.77544555303672,-0.614733700430662,-0.454295485459599,0.3379970544919,0.212458286985539,0.160177975528365,300.2,-0.630886976981766,1
"ee_37",217.625645438898,441.857142857143,231.52380952381,-1.26705237856812,-1.40083458995898,-0.920084692614716,0.304855562384757,0.18921308576481,0.172413793103448,319.75,-1.20309673619936,1
"ee_39",235.588586030664,486.683794466403,310.507246376812,-0.934534204065296,-1.08243351431426,-0.502839148277678,0.170909090909091,0.203508771929825,0.185087719298246,250.7,-0.8493954804037,1
"ee_4",245.061946902655,559.106976744186,249.740740740741,-0.759169561095606,-0.568015900885016,-0.823850169471527,0.303850156087409,0.321375186846039,0.130044843049327,255.571428571429,-0.721227645545205,1
"ee_41",233.546428571429,534.767272727273,320.395348837209,-0.972337283517872,-0.740899390096118,-0.450603301650396,0.252989880404784,0.309113300492611,0.198275862068966,241.375,-0.746385720931103,1
"ee_42",301.521056388294,746.965134706815,571.13125,0.285964442678013,0.766329570316331,0.873958425895269,0.158348736906962,0.322108345534407,0.252562225475842,145.083333333333,0.606472175934685,2
"ee_43",321.740294511379,654.686746987952,379.5,0.660249717195261,0.110881597878948,-0.13837135366405,0.185840707964602,0.190217391304348,0.278532608695652,185.857142857143,0.255852960142573,2
"ee_44",277.267670915411,589.803418803419,301.105263157895,-0.162998321617557,-0.349980874416375,-0.552506974372986,0.310985460420032,0.159437280187573,0.134818288393904,243.555555555556,-0.335945683283831,1
"ee_45",309.864538395168,620.122388059702,463.868421052632,0.440413509174104,-0.134627015114392,0.307321429146573,0.160885608856089,0.25065963060686,0.206684256816183,175.2,0.227973727879296,2
"ee_47",291.934289127838,564.350574712644,359.857142857143,0.108500495027274,-0.530770932245411,-0.242138611046882,0.323746918652424,0.215066828675577,0.258809234507898,247.444444444444,-0.188472664976778,2
"ee_51",217.498281786942,555.6529562982,354.931818181818,-1.26941005095647,-0.592549605407204,-0.268157607650148,0.299752270850537,0.316037735849057,0.0613207547169811,240.666666666667,-0.765976184299793,1
"ee_52",213.95498392283,530.170418006431,272.978260869565,-1.33500125699956,-0.773550579403244,-0.701093397653162,0.333333333333333,0.24398249452954,0.0722100656455142,298.5,-0.976393695916746,1
"ee_54",235.663507109005,481.842857142857,274.972602739726,-0.933147314203124,-1.11681840802395,-0.690557894358235,0.23134328358209,0.141990291262136,0.189320388349515,282.875,-0.915471816395905,1
"ee_55",216.778517110266,489.292517006803,303.483146067416,-1.28273386256388,-1.06390391120756,-0.539945340079972,0.306818181818182,0.392478302796528,0.148505303760849,295.363636363636,-0.99424832041181,1
"ee_56",193.761497326203,459.934615384615,246.336842105263,-1.7088098361492,-1.27243136350662,-0.841831933694718,0.237030411449016,0.206330597889801,0.212192262602579,303,-1.31780292362008,1
"ee_57",299.445614035088,590.572972972973,361.066037735849,0.247545215099519,-0.344514776312758,-0.235752386012755,0.235240690281562,0.232779097387173,0.213776722090261,212.875,-0.0750620626578463,2
"ee_58",251.808450704225,467.388535031847,293.106382978723,-0.634282707692387,-1.21948660969954,-0.594762632615063,0.206974981046247,0.136711281070746,0.265774378585086,263.9,-0.797987855771335,1
"ee_59",315.85,586.512658227848,324.793650793651,0.55121244859206,-0.373354953660218,-0.427368406245812,0.21494708994709,0.104465037910699,0.202190395956192,215.727272727273,-0.0197320285349847,2
"ee_60",262.574485596708,623.384428223844,330.420454545455,-0.434988931108669,-0.111456935267411,-0.39764370841241,0.132352941176471,0.248305084745763,0.270338983050847,182.3,-0.326725765547414,1
"ee_61",335.936728395062,676.053097345133,404.137614678899,0.923044789936089,0.262645530541789,-0.00821830693102884,0.151555261416281,0.141185647425897,0.262870514820593,168.909090909091,0.445546083057663,2
"ee_62",387.855312735494,750.18152866242,547.446153846154,1.88412757031143,0.789175427822907,0.748837245668848,0.146500981033355,0.190804597701149,0.328735632183908,144.818181818182,1.2150548301721,3
"ee_63",301.199182839632,720.194444444444,380.022388059701,0.280006130659165,0.576178928470722,-0.135611735964317,0.318983768525053,0.167875647668394,0.175129533678756,232.1,0.244172610015588,2
"ee_68",256.337849280271,538.609958506224,378.275510204082,-0.550437452044613,-0.713605018523425,-0.144839961916487,0.19986216402481,0.180878552971576,0.168819982773471,237.727272727273,-0.477708474949819,1
"ee_69",243.175961538462,464.618421052632,266.507936507937,-0.794081685156635,-1.23916256672459,-0.735274159061778,0.267433501078361,0.138370951913641,0.123650637880275,292.8,-0.909963691798564,1
"ee_7",254.238329238329,580.678125,297.809523809524,-0.589302390004636,-0.414797300767132,-0.569917365882833,0.195761856710394,0.232120451693852,0.176913425345044,198.75,-0.531135355996844,1
"ee_70",258.816386247257,573.151394422311,389.480769230769,-0.504556401361983,-0.468259226340204,-0.0856459765910676,0.177764202810018,0.316493313521545,0.239970282317979,202.25,-0.367994121424174,1
"ee_71",231.434246575342,499.888888888889,277.85,-1.01143661126815,-0.988638503596997,-0.67535747723317,0.240641711229947,0.290140845070423,0.202816901408451,270,-0.903773438756311,1
"ee_72",214.298420615129,502.872773536896,338.830508474576,-1.32864378220877,-0.967444146057054,-0.353215943942107,0.278117359413203,0.232006773920406,0.12108382726503,286.75,-0.927655539883255,1
"ee_73",194.089207048458,425.469696969697,219.611570247934,-1.70274348871269,-1.51723365636961,-0.983013440197404,0.351664254703329,0.125,0.0446428571428571,416.5,-1.43117152445518,1
"ee_74",226.146209386282,510.946428571429,364.030303030303,-1.10932528733579,-0.910097448164306,-0.220093071406761,0.19047619047619,0.420955882352941,0.189338235294118,224.2,-0.782787270805636,1
"ee_75",251.11620294599,725.233009708738,623.088888888889,-0.647097144153729,0.611967561845376,1.14843487544518,0.120060790273556,0.27979274611399,0.224525043177893,124.8,0.269281873525676,2
"ee_76",256.19217877095,679.171779141104,347.225,-0.553134008969185,0.284797344312903,-0.308870390931078,0.278917145200984,0.325369738339022,0.0989761092150171,220.444444444444,-0.228475517573126,2
"ee_77",223.96671709531,550.945419103314,308.762711864407,-1.14967061911677,-0.625986965831863,-0.512054995058286,0.20563035495716,0.258859784283513,0.173343605546995,234.333333333333,-0.801280835913753,1
"ee_78",220.920506912442,484.377358490566,262.330508474576,-1.20606006404003,-1.09881599369312,-0.757342244513062,0.287044877222693,0.105700712589074,0.264845605700713,329,-1.03927149707787,1
"ee_79",202.105473965287,599.882352941176,289.597222222222,-1.55435161334607,-0.278390796736975,-0.613300464701776,0.257606490872211,0.177595628415301,0.135245901639344,250.285714285714,-0.889248023770055,1
"ee_80",340.124047878128,617.668789808917,401.982905982906,1.00055770178125,-0.152054779495713,-0.0196009795339013,0.209424083769634,0.176600441501104,0.239514348785872,192.875,0.348726353003617,2
"ee_9",262.862345229425,554.87037037037,356.678571428571,-0.429660262392372,-0.598108267325064,-0.258930039968831,0.175817396668723,0.295658682634731,0.297904191616766,196.583333333333,-0.428975597145117,1
"fi_1",270.428828828829,524.703910614525,637,-0.289594480789064,-0.812378860595744,1.22192305675453,0.160246533127889,0.163302752293578,0.280733944954128,227,0.00702546653200847,2
"fi_11",279.768959435626,562.122448979592,NA,-0.116696109104092,-0.546597178565555,NA,0.267810026385224,0.131531531531532,0.225225225225225,250.5,NA,NA
"fi_12",237.889423076923,476.672489082969,233.4,-0.891942617763379,-1.15354322892062,-0.910173347303483,0.254135338345865,0.165322580645161,0.244959677419355,269.5,-0.975892019972582,1
