"uniform_id","lang","skip","reg.in","refix","rate","acc","nfix_total","skip_z","regin_z","refix_z","rate_z"
"du_55","du",0.28649138712602,0.266836086404066,0.188055908513342,319.333333333333,0.625,1221,0.828515674202668,0.522578162461218,-0.604690877866351,1.6564027864858
"du_56","du",0.3265625,0.180974477958237,0.178654292343387,221.8,0.666666666666667,612,1.40216596679833,-0.558107070089343,-0.711826523309009,0.0929921630648804
"du_57","du",0.353195164075993,0.180240320427236,0.0787716955941255,397.111111111111,0.833333333333333,1023,1.78343402860243,-0.567347442084219,-1.85003364406119,2.90314172063327
"du_6","du",0.392717815344603,0.285867237687366,0.123126338329764,301.636363636364,0.833333333333333,1341,2.34923265105887,0.76211110998658,-1.34459253777061,1.37272920043043
"du_7","du",0.2173017507724,0.260526315789474,0.222368421052632,254.875,0.708333333333333,1211,-0.16198976206174,0.443161109282281,-0.213684362475502,0.62316789481109
"du_8","du",0.311755952380952,0.277837837837838,0.136216216216216,263.1,0.666666666666667,1643,1.19019829820099,0.661050181817461,-1.19542749095532,0.755010537097185
"ee_1","ee",0.321008403361345,0.221534653465347,0.121287128712871,309.444444444444,0.583333333333333,1147,1.32265459480601,-0.0476020435285265,-1.36555115869792,1.49788883628705
"ee_12","ee",0.354744525547445,0.311085972850679,0.0927601809954751,278.6,0.875,1273,1.80561438741178,1.07952322429364,-1.69062856038758,1.00346779611657
"ee_14","ee",0.278757346767422,0.231664726426077,0.162980209545984,200.777777777778,0.666666666666667,1406,0.717796650036581,0.0798987155590202,-0.890439747553162,-0.243983560278978
"ee_15","ee",0.188102893890675,0.299009900990099,0.26039603960396,167.222222222222,0.875,1939,-0.579994943159082,0.927529419807882,0.219657457111203,-0.781862357582598
"ee_16","ee",0.299870466321244,0.224791859389454,0.129509713228492,261.363636363636,0.875,1643,1.02004798125732,-0.00660567267926442,-1.27185110932736,0.72717749517771
"ee_19","ee",0.141592920353982,0.217231222385862,0.227540500736377,239.833333333333,0.791666666666667,2437,-1.24582271819114,-0.10176658226801,-0.154746187891247,0.382057490225071
"ee_2","ee",0.373780487804878,0.190847127555988,0.0876338851022395,316.583333333333,0.916666666666667,1332,2.07812953699494,-0.433846334475851,-1.74904500808377,1.61232165988559
"ee_21","ee",0.21684350132626,0.262489415749365,0.168501270110076,203,0.75,1827,-0.168549972397962,0.467869394802154,-0.827524778853166,-0.208362447874764
"ee_22","ee",0.332589285714286,0.352842809364548,0.100334448160535,220.666666666667,0.666666666666667,985,1.48844426406659,1.60508985873466,-1.60431637886318,0.0748253957387313
"ee_24","ee",0.245794392523364,0.245353159851301,0.178438661710037,215.125,0.875,1486,0.245905379974055,0.252186285372301,-0.714283731374471,-0.0140047533192754
"ee_27","ee",0.301310043668122,0.175,0.17875,253.222222222222,0.708333333333333,1208,1.0406566917977,-0.633304008727392,-0.710735891509153,0.596674692460456
"ee_28","ee",0.125,0.21195652173913,0.187888198757764,116.909090909091,0.583333333333333,3051,-1.48336375295135,-0.168155870778062,-0.606602005973057,-1.58835672524345
"ee_29","ee",0.228590250329381,0.166524338172502,0.207514944491887,233.454545454545,0.791666666666667,1759,-0.000385788291567411,-0.739981751421302,-0.38294640951464,0.27980870621025
"ee_3","ee",0.115243902439024,0.171605789110958,0.292901447277739,169.25,0.666666666666667,2325,-1.62303015647866,-0.676024773576145,0.590071199658614,-0.749358092513754
"ee_30","ee",0.332715477293791,0.329166666666667,0.113888888888889,283.375,0.75,1279,1.49025079828324,1.30709337065927,-1.4498574294873,1.08000866139513
"ee_31","ee",0.116313094367228,0.383278145695364,0.265728476821192,116.1,0.583333333333333,2708,-1.60772381187117,1.98816000051022,0.280422977924135,-1.60132604844153
"ee_32","ee",0.273116962645438,0.172704296545914,0.236731255265375,188.083333333333,0.708333333333333,1915,0.637050003141496,-0.662198562021385,-0.0500134057004593,-0.447469164888046
"ee_33","ee",0.229357798165138,0.224358974358974,0.19047619047619,231.6,0.791666666666667,1603,0.0106022778983537,-0.0120541201087917,-0.577110676169575,0.250081268767461
"ee_34","ee",0.159498207885305,0.37953091684435,0.230277185501066,156.25,0.791666666666667,1809,-0.989494089044873,1.94099602401852,-0.123560433938108,-0.957741600078401
"ee_35","ee",0.119339045287638,0.303683113273106,0.248088950660181,190.416666666667,0.791666666666667,2463,-1.56440488443503,0.986348158406358,0.0794126424243635,-0.410066996863622
"ee_36","ee",0.3379970544919,0.212458286985539,0.160177975528365,300.2,0.916666666666667,1263,1.56586083473495,-0.16184047205893,-0.922372464729854,1.34970500868553
"ee_37","ee",0.304855562384757,0.18921308576481,0.172413793103448,319.75,0.75,1658,1.0914136511963,-0.454412974969326,-0.782939819349741,1.66308174506159
"ee_39","ee",0.170909090909091,0.203508771929825,0.185087719298246,250.7,1,1661,-0.826138097262064,-0.274482302724168,-0.638514729170931,0.556244729881674
"ee_4","ee",0.303850156087409,0.321375186846039,0.130044843049327,255.571428571429,0.708333333333333,1050,1.07702044932878,1.20902698995339,-1.26575306429825,0.634331297002053
"ee_41","ee",0.252989880404784,0.309113300492611,0.198275862068966,241.375,0.708333333333333,1367,0.348914591161325,1.05469445711104,-0.488229909796321,0.406769636955494
"ee_42","ee",0.158348736906962,0.322108345534407,0.252562225475842,145.083333333333,0.791666666666667,2737,-1.00594969298904,1.21825479015394,0.130387621189166,-1.13673768990957
"ee_43","ee",0.185840707964602,0.190217391304348,0.278532608695652,185.857142857143,0.75,1201,-0.612379958830571,-0.441772422512962,0.426331820393914,-0.483153886421552
"ee_44","ee",0.310985460420032,0.159437280187573,0.134818288393904,243.555555555556,0.791666666666667,1263,1.17916808448533,-0.829182024339252,-1.21135750732892,0.441722853502128
"ee_45","ee",0.160885608856089,0.25065963060686,0.206684256816183,175.2,0.875,1825,-0.969632325401306,0.318975443953136,-0.392412469252567,-0.653982564051473
"ee_47","ee",0.323746918652424,0.215066828675577,0.258809234507898,247.444444444444,0.666666666666667,1270,1.36185864943125,-0.129008423673828,0.20157509923941,0.504059800209502
"ee_51","ee",0.299752270850537,0.316037735849057,0.0613207547169811,240.666666666667,0.875,1458,1.01835591778586,1.14184790285837,-2.04889496541884,0.395415407376651
"ee_52","ee",0.333333333333333,0.24398249452954,0.0722100656455142,298.5,0.791666666666667,1385,1.49909590570465,0.234934596301854,-1.92480636898342,1.3224548576963
"ee_54","ee",0.23134328358209,0.141990291262136,0.189320388349515,282.875,0.708333333333333,1147,0.0390261026611165,-1.04877613194427,-0.590281561324528,1.07199391110418
"ee_55","ee",0.306818181818182,0.392478302796528,0.148505303760849,295.363636363636,0.708333333333333,1587,1.11951013096662,2.10395650253646,-1.05538781030944,1.27218051496217
"ee_56","ee",0.237030411449016,0.206330597889801,0.212192262602579,303,0.916666666666667,1392,0.120441923957405,-0.238965781440992,-0.32964626561693,1.39458761031483
"ee_57","ee",0.235240690281562,0.232779097387173,0.213776722090261,212.875,0.666666666666667,1266,0.0948206222829702,0.0939245911865427,-0.31159063700777,-0.0500711296285414
"ee_58","ee",0.206974981046247,0.136711281070746,0.265774378585086,263.9,0.541666666666667,1526,-0.309825797801642,-1.11521966194078,0.280946049171977,0.767834137562701
"ee_59","ee",0.21494708994709,0.104465037910699,0.202190395956192,215.727272727273,0.708333333333333,1646,-0.195698630483997,-1.52108253149421,-0.443622035252851,-0.00435062228699729
"ee_60","ee",0.132352941176471,0.248305084745763,0.270338983050847,182.3,0.875,2120,-1.37810047088114,0.289340278860038,0.332961770383042,-0.540173109920011
"ee_61","ee",0.151555261416281,0.141185647425897,0.262870514820593,168.909090909091,0.791666666666667,2159,-1.10320377263557,-1.0589036700492,0.247855215312925,-0.754822694984855
"ee_62","ee",0.146500981033355,0.190804597701149,0.328735632183908,144.818181818182,0.75,2338,-1.17555987189451,-0.434381630598283,0.998417856173157,-1.14098793627598
"ee_63","ee",0.318983768525053,0.167875647668394,0.175129533678756,232.1,0.875,1465,1.29367031453681,-0.722973681770047,-0.751992733856049,0.258096019058409
"ee_68","ee",0.19986216402481,0.180878552971576,0.168819982773471,237.727272727273,0.875,1669,-0.411651508965658,-0.559314416636804,-0.82389290468533,0.348298390514714
"ee_69","ee",0.267433501078361,0.138370951913641,0.123650637880275,292.8,0.916666666666667,1310,0.555686667883918,-1.09433044494058,-1.3386179085437,1.2310867043795
"ee_7","ee",0.195761856710394,0.232120451693852,0.176913425345044,198.75,0.791666666666667,1381,-0.470350714501693,0.0856346384691465,-0.731664485859895,-0.276487825347822
"ee_70","ee",0.177764202810018,0.316493313521545,0.239970282317979,202.25,0.833333333333333,2388,-0.728001642701639,1.14758196808088,-0.0131032354048474,-0.220384573311186
"ee_71","ee",0.240641711229947,0.290140845070423,0.202816901408451,270,0.916666666666667,1094,0.172140592334709,0.815900276905132,-0.436482723799617,0.865614091112267
"ee_72","ee",0.278117359413203,0.232006773920406,0.12108382726503,286.75,0.958333333333333,1836,0.708634714999736,0.0842038489317097,-1.3678678701484,1.13410822585902
"ee_73","ee",0.351664254703329,0.125,0.0446428571428571,416.5,0.791666666666667,1075,1.76151782646628,-1.26262207771766,-2.23894711059581,3.21393592636003
"ee_74","ee",0.19047619047619,0.420955882352941,0.189338235294118,224.2,0.625,963,-0.546019288802321,2.46238561005563,-0.590078187362576,0.13146296446143
"ee_75","ee",0.120060790273556,0.27979274611399,0.224525043177893,124.8,0.75,1379,-1.5540725229742,0.68565536384548,-0.189108683231738,-1.46186939337903
"ee_76","ee",0.278917145200984,0.325369738339022,0.0989761092150171,220.444444444444,0.875,1445,0.720084293468335,1.25930385859431,-1.6197952621772,0.0712632844983103
"ee_77","ee",0.20563035495716,0.258859784283513,0.173343605546995,234.333333333333,0.875,2324,-0.329075204521696,0.422185541497429,-0.772344188292351,0.293895237024643
"ee_78","ee",0.287044877222693,0.105700712589074,0.264845605700713,329,0.666666666666667,1213,0.836439331249669,-1.50552988344431,0.270362264359,1.81135462544413
"ee_79","ee",0.257606490872211,0.177595628415301,0.135245901639344,250.285714285714,0.833333333333333,1223,0.415005092659711,-0.600634491484728,-1.20648466204127,0.54960393678346
"ee_80","ee",0.209424083769634,0.176600441501104,0.239514348785872,192.875,0.833333333333333,1344,-0.274764917454101,-0.613160273627262,-0.0182988030985556,-0.370661141266461
"ee_9","ee",0.175817396668723,0.295658682634731,0.297904191616766,196.583333333333,0.75,2458,-0.755871742443896,0.885349774524578,0.647079721816657,-0.31121840994193
"fi_1","fi",0.160246533127889,0.163302752293578,0.280733944954128,227,0.75,1647,-0.978781209776576,-0.780529795509519,0.451417037299693,0.176345566090739
"fi_11","fi",0.267810026385224,0.131531531531532,0.225225225225225,250.5,0.666666666666667,810,0.561076931267197,-1.18041386149821,-0.181129793835249,0.553038829765295
"fi_12","fi",0.254135338345865,0.165322580645161,0.244959677419355,269.5,0.833333333333333,1528,0.365312745241137,-0.755107505951315,0.0437531661851901,0.857599340821319
"fi_13","fi",0.35251274581209,0.27896512935883,0.152980877390326,360.6,0.583333333333333,1279,1.77366466087881,0.675238680281061,-1.00438663552711,2.31788684383204
"fi_14","fi",0.314814814814815,0.0745945945945946,0.191351351351351,295.8,0.875,1212,1.23398838049079,-1.89704272564569,-0.567137824318192,1.27917520612518
"fi_15","fi",0.107407407407407,0.330290456431535,0.444813278008299,120.9,0.625,2777,-1.73521590190452,1.32123779475484,2.32117484625359,-1.52438444564842
"fi_16","fi",0.234944868532655,0.240576496674058,0.340354767184035,219.222222222222,0.75,1583,0.0905856954080766,0.192065476433905,1.13082312620558,0.0516716726759929
"fi_17","fi",0.248559670781893,0.169769989047097,0.234392113910186,210.777777777778,0.791666666666667,1584,0.28549256805895,-0.699130816600964,-0.0766689736729786,-0.0836885544600178
"fi_18","fi",0.333819241982507,0.258205689277899,0.157549234135667,270.9,0.916666666666667,1439,1.50605207983563,0.413952865380049,-0.952328155402327,0.880040641635973
"fi_19","fi",0.308353808353808,0.231793960923623,0.196269982238011,272.75,0.791666666666667,1756,1.1414938630943,0.0815253076478796,-0.511087812787143,0.909695217712481
"fi_2","fi",0.148780487804878,0.193409742120344,0.227793696275072,160.5,0.875,2185,-1.14292689435354,-0.401592341491719,-0.151860910831337,-0.889616222605343
"fi_20","fi",0.263447432762836,0.1850622406639,0.152697095435685,265.083333333333,0.708333333333333,1646,0.498622885734961,-0.506657011440968,-1.00762045855561,0.786802379917944
"fi_21","fi",0.186377708978328,0.159056316590563,0.200152207001522,245.166666666667,0.833333333333333,1857,-0.604692356302109,-0.833976969843772,-0.466848115242217,0.467548159995183
"fi_22","fi",0.15091066782307,0.351378958120531,0.279877425944842,145.444444444444,0.791666666666667,2072,-1.11243164969786,1.58666529797118,0.441656617895729,-1.13094925914389
"fi_23","fi",0.290619251992643,0.331028522039758,0.146931719965428,209.25,0.875,1903,0.887609388319878,1.33052735522193,-1.07331950551301,-0.108178069237914
"fi_24","fi",0.327649208282582,0.115942028985507,0.125905797101449,292.166666666667,0.708333333333333,1353,1.41772307214327,-1.37662897427387,-1.31291935476646,1.22093468734429
"fi_25","fi",0.260330578512397,0.240223463687151,0.179888268156425,206.111111111111,0.625,1530,0.454002603828499,0.187622075681704,-0.697764813832626,-0.158492890508866
"fi_26","fi",0.304213135068154,0.102404274265361,0.21193232413179,296.916666666667,0.75,1529,1.08221678613043,-1.5470200474528,-0.332608381421273,1.2970748151083
"fi_27","fi",0.263233190271817,0.128155339805825,0.223300970873786,254,0.791666666666667,763,0.495555831719113,-1.22290783064546,-0.2030575377689,0.609142081801931
"fi_28","fi",0.255060728744939,0.202898550724638,0.321557971014493,183.454545454545,0.75,2073,0.378560455003126,-0.28216276733427,0.916625178376809,-0.521666322884549
"fi_3","fi",0.237370663420572,0.142857142857143,0.232242617717478,212.5,0.666666666666667,1838,0.125312905296336,-1.03786562450685,-0.101163449709798,-0.0560821923467524
"fi_30","fi",0.147022332506203,0.232727272727273,0.241454545454545,186.333333333333,0.791666666666667,2441,-1.1680963051629,0.0932723072886474,0.00381061071141464,-0.475520790906364
"fi_33","fi",0.168421052631579,0.206999255398362,0.326135517498139,168.166666666667,0.791666666666667,2431,-0.861756371463047,-0.230549816398921,0.968788379703453,-0.766723384810808
"fi_34","fi",0.141111789859499,0.199857752489331,0.240398293029872,132.833333333333,0.666666666666667,2558,-1.2527104891848,-0.320435352806909,-0.00822586080817455,-1.3330990720378
"fi_35","fi",0.313186813186813,0.161777777777778,0.185777777777778,249,0.708333333333333,1696,1.21068222442803,-0.799723675860375,-0.63065120238347,0.528994578892451
"fi_38","fi",0.236793039154754,0.337947882736156,0.161237785016287,144.75,0.916666666666667,2369,0.117043748157159,1.41761692946403,-0.910295458874455,-1.14208085677021
"fi_39","fi",0.109326744904262,0.393203883495146,0.253120665742025,151.583333333333,0.916666666666667,3002,-1.7077390379571,2.11308892341947,0.136751299228895,-1.03254593612725
"fi_4","fi",0.343683083511777,0.138662316476346,0.197389885807504,342.714285714286,0.791666666666667,834,1.64726092514966,-1.0906632252611,-0.498326007839749,2.03118777628156
"fi_41","fi",0.126126126126126,0.289597000937207,0.357075913776945,176.555555555556,0.791666666666667,2076,-1.46724234939105,0.809055258110196,1.32136811340658,-0.632253685484903
"fi_42","fi",0.27568602425016,0.092511013215859,0.270484581497797,341.666666666667,0.708333333333333,1739,0.673828191605582,-1.67154020624658,0.334620930181468,2.01439496614815
"fi_44","fi",0.33843329253366,0.1840888066605,0.123959296947271,306.416666666667,0.791666666666667,1558,1.57210593406832,-0.518909003587162,-1.33510059962929,1.44935507063631
"fi_45","fi",0.254268292682927,0.126737530662306,0.193785772690106,208.083333333333,0.791666666666667,1708,0.367216093785447,-1.24075288889339,-0.539396498072562,-0.126879153250126
"fi_46","fi",0.332365747460087,0.145652173913043,0.21304347826087,271,0.791666666666667,666,1.48524413370509,-1.00268635356951,-0.319946280283208,0.881643591694163
"fi_47","fi",0.237515225334957,0.216453674121406,0.270766773162939,198.083333333333,0.791666666666667,2000,0.12738242566993,-0.111553085714692,0.337836631145749,-0.287174159069086
"fi_48","fi",0.359966358284272,0.303547963206308,0.130091984231275,268.888888888889,0.833333333333333,1173,1.8803691337246,0.984647110825123,-1.26521586932415,0.84780353491016
"fi_49","fi",0.268079800498753,0.120954003407155,0.199318568994889,346.75,0.666666666666667,1546,0.564938965237835,-1.31354645297667,-0.476347795328239,2.09587826077278
"fi_5","fi",0.316339869281046,0.101338432122371,0.182600382409178,300.636363636364,0.625,1362,1.25582076492016,-1.5604351218383,-0.666859051915698,1.35669969984853
"fi_51","fi",0.210181818181818,0.17219152854512,0.236648250460405,236.8,0.708333333333333,1626,-0.263917338335783,-0.668652445383383,-0.0509592827916442,0.33343467179332
"fi_52","fi",0.257806244995997,0.148867313915858,0.277238403451996,233.888888888889,0.75,1436,0.417864734015751,-0.96221943960742,0.411583769462254,0.2867710145438
"fi_54","fi",0.25077399380805,0.190909090909091,0.266115702479339,272.666666666667,0.833333333333333,1844,0.317192387723326,-0.433066441321397,0.284835588486785,0.908359425997323
"fi_55","fi",0.344863731656185,0.112,0.1456,343.714285714286,0.875,793,1.66416285536612,-1.42624477565513,-1.08849505357473,2.04721727686346
"fi_56","fi",0.270386266094421,0.246218487394958,0.152100840336134,265.833333333333,0.708333333333333,1763,0.597957880084985,0.263077610548665,-1.01441505363204,0.798824505354366
"fi_6","fi",0.186379928315412,0.134801762114537,0.244052863436123,195.4,0.625,1788,-0.604660584702163,-1.13925355758521,0.0334196129286327,-0.330186652297174
"fi_7","fi",0.326841144248326,0.132911392405063,0.191681735985533,236.833333333333,0.833333333333333,1482,1.40615498390113,-1.16304643389009,-0.563372942792763,0.333968988479383
"fi_8","fi",0.301089045483664,0.189734188817599,0.208982584784601,370.25,0.791666666666667,1577,1.03749292458275,-0.447854183630809,-0.366221988181629,2.47257152444734
"fi_9","fi",0.273561811505508,0.112889637742207,0.0783487784330244,334.5,0.708333333333333,1425,0.643418373282416,-1.4150474735346,-1.85485297535533,1.89951687864456
"ge_1","ge",0.202578268876611,0.334872979214781,0.217090069284065,207.25,0.75,2249,-0.372768277849613,1.37891508253595,-0.273833555271315,-0.140237070401706
"ge_10","ge",0.143048128342246,0.117004680187207,0.228549141965679,200.272727272727,0.75,1838,-1.22499024241538,-1.36325406222859,-0.143252267360153,-0.252079267643571
"ge_11","ge",0.146699266503667,0.180515759312321,0.261461318051576,232.5,0.917,2112,-1.1727212554972,-0.563880668738494,0.231796784222447,0.264507819291167
"ge_13","ge",0.139951179820993,0.346263008514664,0.260170293282876,166.333333333333,0.625,1864,-1.26932555775732,1.52227410743086,0.21708497623361,-0.796110802544283
"ge_14","ge",0.179159049360146,0.208611729769859,0.173719376391982,182.5,0.667,2077,-0.708033289585933,-0.210254631243584,-0.768062110478448,-0.536967209803632
"ge_15","ge",0.180981595092025,0.423970037453184,0.169288389513109,254.666666666667,0.958,2158,-0.681942077803296,2.50032285540206,-0.818555199180916,0.619828415523195
"ge_16","ge",0.155307994757536,0.149728471683476,0.301784328937161,150.272727272727,0.625,2260,-1.04948036879563,-0.951380596739154,0.691295632008254,-1.05355429673837
"ge_17","ge",0.119704102219233,0.243697478991597,0.323911382734912,136.545454545455,0.667,2727,-1.55917880009136,0.231347287742433,0.943443363580457,-1.27359562290803
"ge_18","ge",0.213320463320463,0.285889570552147,0.171779141104294,176,0.875,1385,-0.218985102293323,0.762392199493361,-0.790171964369457,-0.641158963585956
"ge_19","ge",0.278401997503121,0.197231833910035,0.228373702422145,216.5,0.833,921,0.712709538778126,-0.353486112999884,-0.145251479877749,0.00803580998083155
"ge_2","ge",0.230769230769231,0.2488,0.1672,174.666666666667,0.792,2608,0.0308080737509279,0.295569461102247,-0.842353337115711,-0.662531631028484
"ge_21","ge",0.300613496932515,0.18859649122807,0.171052631578947,231,0.792,772,1.03068506360899,-0.462173656633546,-0.798450867220974,0.240463568418323
"ge_23","ge",0.120563035495716,0.368823938761308,0.265135699373695,174,0.583,2638,-1.54688247762775,1.80623412857971,0.273668012257234,-0.673217964749748
"ge_24","ge",0.258362989323843,0.27063339731286,0.122840690978887,215.1,0.792,1557,0.425834978006094,0.570372489830774,-1.34784761782834,-0.0144054908338229
"ge_25","ge",0.168249660786974,0.269168026101142,0.291190864600326,174.545454545455,0.75,2369,-0.864209983922357,0.551928798204528,0.570578340567709,-0.664474600795986
"ge_26","ge",0.181743421052632,0.21105527638191,0.277386934673367,186.666666666667,0.708,1801,-0.671035924870045,-0.179499270535916,0.413276349544478,-0.470177624045732
"ge_28","ge",0.0655534941249227,0.322964923891463,0.253474520185308,153.666666666667,0.792,3083,-2.33438841992963,1.22903599490596,0.140783629786593,-0.999151143248299
"ge_29","ge",0.314456035767511,0.191304347826087,0.139130434782609,306.1,0.75,1242,1.22885216912301,-0.428091594926217,-1.16221865947067,1.44427906211871
"ge_3","ge",0.182868796736914,0.182196339434276,0.356905158069884,186.909090909091,0.792,2035,-0.654925264489867,-0.542728279995847,1.31942227531254,-0.466291684510727
"ge_30","ge",0.121175030599755,0.172005571030641,0.224233983286908,227.166666666667,0.75,2164,-1.5381212742241,-0.670992973861907,-0.192425441618746,0.179017149521055
"ge_31","ge",0.236051502145923,0.1669341894061,0.200642054574639,208.25,0.625,2286,0.106428047928802,-0.734823215683286,-0.461266081795446,-0.12420756981981
"ge_32","ge",0.175122749590835,0.321428571428571,0.196428571428571,164.222222222222,0.792,2019,-0.765816175500561,1.20969890760126,-0.509280617621565,-0.829950859328286
